pageid,title,birth_y,birth_m,birth_d,death_y,death_m,death_d,death_age
30196823,Rosamond Pinchot,1904,10,26,1938,1,24,33
8061720,Anne Pitoniak,1922,3,30,2007,4,22,85
254518,ZaSu Pitts,1894,1,3,1963,6,7,69
9048,Dana Plato,1964,11,7,1999,5,8,34
12784203,Louise Platt,1915,8,3,2003,9,6,88
6595662,Alice Playten,1947,8,28,2011,6,25,63
830780,Suzanne Pleshette,1937,1,31,2008,1,19,70
26469268,Bonnie Poe,1912,10,15,1993,10,16,81
47487714,Nina Polan,1927,11,30,2014,2,16,86
40179883,Polly Rowles,1914,1,10,2001,10,7,87
27748981,Beatrice Pons,1906,1,28,1991,6,17,85
764849,Lily Pons,1898,4,12,1976,2,13,77
9106643,Phyllis Povah,1893,7,21,1975,8,7,82
374178,Eleanor Powell,1912,11,21,1982,2,11,69
2065644,Mala Powers,1931,12,20,2007,6,11,75
2237084,Evelyn Preer,1896,7,16,1932,11,27,36
15566344,June Preisser,1920,6,26,1984,9,19,64
570649,Ann Prentiss,1939,11,27,2010,1,12,70
37211722,Shirley Prestia,1947,8,18,2011,10,8,64
184473,Marie Prevost,1898,11,8,1937,1,21,38
6901296,Kate Price (actress),1872,2,13,1943,1,4,70
15388281,Maudie Prickett,1914,10,25,1976,4,14,61
2827440,Aileen Pringle,1895,7,23,1989,12,16,94
2619178,Dorothy Provine,1935,1,20,2010,4,25,75
1560333,Juliet Prowse,1936,9,25,1996,9,14,59
14786181,Eva Puck,1892,11,27,1979,10,24,86
4845423,Irene Purcell,1896,8,7,1972,7,9,75
335026,Edna Purviance,1895,10,21,1958,1,13,62
971563,Mae Questel,1908,9,13,1998,1,4,89
34428611,Rita Quigley,1923,3,31,2008,8,25,85
90698,Gilda Radner,1946,6,28,1989,5,20,42
13434858,Zoe Rae,1910,7,13,2006,5,20,95
4381123,Frances Rafferty,1922,6,16,2004,4,18,81
5428391,Deborah Raffin,1953,3,13,2012,11,21,59
180908,Luise Rainer,1910,1,12,2014,12,30,104
1388206,Ella Raines,1920,8,6,1988,5,30,67
5181338,Jessie Ralph,1864,11,5,1944,5,30,79
2840512,Esther Ralston,1902,9,2,1994,1,14,91
2563056,Jobyna Ralston,1899,11,21,1967,1,22,67
5428999,Vera Ralston,1919,7,12,2003,2,9,83
2403940,Marjorie Rambeau,1889,7,15,1970,7,6,80
89648,Anne Ramsey,1929,3,27,1988,8,11,59
452152,Sally Rand,1904,4,3,1979,8,31,75
23281742,Rebel Randall,1922,1,22,2010,7,22,88
9048042,Sue Randall,1935,10,8,1984,10,26,49
1482849,Amanda Randolph,1896,9,2,1967,8,24,70
28181409,Barbara Randolph,1942,5,5,2002,7,15,60
27567890,Isabel Randolph,1889,12,4,1973,1,11,83
2034705,Jane Randolph,1915,10,30,2009,5,4,93
1483004,Lillian Randolph,1898,12,14,1980,9,12,81
856958,Virginia Rappe,1895,7,7,1921,9,9,26
8953270,Allene Ray,1901,1,2,1979,5,5,78
845462,Martha Raye,1916,8,27,1994,10,19,78
2060795,Paula Raymond,1924,11,23,2003,12,31,79
2782813,Robin Raymond,1916,10,4,1994,6,20,77
5915666,Peggy Rea,1921,3,31,2011,2,5,89
714828,Maureen Reagan,1941,1,4,2001,8,8,60
21181,Nancy Reagan,1921,7,6,2016,3,6,94
28344123,Red Wing (actress),1884,2,13,1974,3,13,90
394902,Donna Reed,1921,1,27,1986,1,14,64
25923420,Florence Reed,1883,1,10,1967,11,21,84
15522130,Vivian Reed (silent film actress),1894,4,17,1989,7,19,95
5433047,Hedwiga Reicher,1884,6,12,1971,9,2,87
704124,Frances Reid,1914,12,9,2010,2,3,95
20001840,Estelle Reiner,1914,6,5,2008,10,25,94
181998,Lee Remick,1935,12,14,1991,7,2,55
6306046,Romola Remus,1900,4,7,1987,2,17,86
765450,Anne Revere,1903,6,25,1990,12,18,87
7484877,Dorothy Revier,1904,4,18,1993,11,19,89
2523190,Marjorie Reynolds,1917,8,12,1997,2,1,79
5626313,Vera Reynolds,1899,11,25,1962,4,22,62
1290476,Alicia Rhett,1915,2,1,2014,1,3,98
34543700,Betty Jane Rhodes,1921,4,21,2011,12,27,90
1157983,Madlyn Rhue,1935,10,3,2003,12,16,68
39216650,Renie Riano,1899,8,7,1971,7,3,71
1047002,Florence Rice,1907,2,14,1974,2,23,67
9679580,Frances Rich,1910,1,8,2007,10,14,97
2538483,Irene Rich,1891,10,13,1988,4,22,96
7271078,Vivian Rich,1893,5,26,1957,11,17,64
3724121,Ann Richards (actress),1917,12,13,2006,8,25,88
1500049,Beah Richards,1920,7,12,2000,9,14,80
8611241,Lucille Ricksen,1910,8,22,1925,3,13,14
6615546,Cleo Ridgely,1894,5,12,1962,8,18,68
13493155,Fritzi Ridgeway,1898,4,8,1961,3,29,62
23387570,Suzanne Ridgeway,1918,1,27,1996,5,6,78
41141970,Elaine Riley,1917,1,15,2015,12,7,98
317856,Thelma Ritter,1902,2,14,1969,2,5,66
265883,Joan Rivers,1933,6,8,2014,9,4,81
19705257,Gale Robbins,1921,5,7,1980,2,18,58
984982,Lyda Roberti,1906,5,20,1938,3,12,31
13633508,Beatrice Roberts,1905,3,7,1970,7,24,65
14862364,Beverly Roberts,1914,5,19,2009,7,13,95
361885,Doris Roberts,1925,11,4,2016,4,17,90
7380374,Florence Roberts,1861,3,16,1940,6,6,79
911501,Joan Roberts,1917,7,15,2012,8,13,95
38032542,Leona Roberts,1879,7,26,1954,1,29,74
2271526,Lynne Roberts,1922,11,22,1978,4,1,55
21444934,Eslanda Goode Robeson,1895,12,15,1965,12,13,69
13420592,Gertrude Robinson,1890,10,7,1962,3,19,71
177792,May Robson,1858,4,19,1942,10,20,84
2428007,Blossom Rock,1895,8,21,1978,1,14,82
1277870,Elizabeth Rogers,1934,5,18,2004,11,6,70
64612,Ginger Rogers,1911,7,16,1995,4,25,83
2453244,Jean Rogers,1916,3,25,1991,2,24,74
2242240,Kasey Rogers,1925,12,15,2006,7,6,80
851374,Roxie Roker,1929,8,28,1995,12,2,66
2649150,Ruth Roland,1892,8,26,1937,9,22,45
400778,Esther Rolle,1920,11,8,1998,11,17,78
1557739,Ruth Roman,1922,12,22,1999,9,9,76
32564015,Bodil Rosing,1877,12,27,1941,12,31,64
4937227,Shirley Ross,1913,1,7,1975,3,9,62
2076664,Lillian Roth,1910,12,13,1980,5,12,69
8891948,Ruth Royce,1893,2,6,1971,5,7,78
17417322,Selena Royle,1904,11,4,1983,4,23,78
3775554,Alma Rubens,1897,2,19,1931,1,21,33
3038085,Zelda Rubinstein,1933,5,29,2010,1,27,76
7738278,Barbara Ruick,1930,12,23,1974,3,3,43
6330404,Janice Rule,1931,8,15,2003,10,17,72
2307312,Connie Russell,1923,5,9,1990,12,18,67
211592,Gail Russell,1924,9,21,1961,8,26,36
609032,Jane Russell,1921,6,21,2011,2,28,89
180997,Rosalind Russell,1907,6,4,1976,11,28,69
797100,Ann Rutherford,1917,11,2,2012,6,11,94
3164009,Fran Ryan,1916,11,29,2000,1,15,83
948620,Irene Ryan,1902,10,17,1973,4,26,70
1127664,Peggy Ryan,1924,8,28,2004,10,30,80
2340106,Sheila Ryan,1921,6,8,1975,11,4,54
5278693,Marin Sais,1890,8,2,1971,12,31,81
1997315,Theresa Saldana,1954,8,20,2016,6,6,61
44706082,Virginia Sale,1899,5,20,1992,8,23,93
2408175,Olga San Juan,1927,3,16,2009,1,3,81
13276549,Diana Sands,1934,8,22,1974,9,21,40
654318,Isabel Sanford,1917,8,29,2004,7,9,86
12904051,Catya Sassoon,1968,9,9,2002,1,1,33
1762961,Tura Satana,1938,7,10,2011,2,4,72
11361840,Reiko Sato,1931,12,19,1981,5,28,49
42536167,Gloria Saunders,1927,9,29,1980,6,4,52
1567213,Ann Savage,1921,2,19,2008,12,25,87
14070599,Laura Sawyer,1885,2,3,1970,9,7,85
26050612,Jo Ann Sayers,1918,10,22,2011,11,14,93
18446476,Anne Schaefer,1870,7,10,1957,5,3,86
686041,Rebecca Schaeffer,1967,11,6,1989,7,18,21
492494,Natalie Schafer,1900,11,5,1991,4,10,90
5952161,Fritzi Scheff,1879,8,30,1954,4,8,74
3872439,Catherine Scorsese,1912,4,16,1997,1,6,84
1743718,Debralee Scott,1953,4,2,2005,4,5,52
17926976,Evelyn Scott (actress),1915,4,20,2002,1,31,86
1718119,Lizabeth Scott,1922,9,29,2015,1,31,92
180984,Martha Scott,1912,9,22,2003,5,28,90
26252504,Gay Seabrook,1901,4,1,1970,4,18,69
7505106,Dorothy Seastrom,1903,2,16,1930,1,31,26
3793507,Dorothy Sebastian,1903,4,26,1957,4,8,53
84781,Jean Seberg,1938,11,13,1979,8,30,40
11811297,Margaret Seddon,1872,11,18,1968,4,17,95
521568,Edie Sedgwick,1943,4,20,1971,11,16,28
15539901,Eileen Sedgwick,1898,10,17,1991,3,15,92
44491382,Josie Sedgwick,1898,3,13,1973,4,30,75
10780295,Miriam Seegar,1907,9,1,2011,1,2,103
37921449,Sara Seegar,1914,7,1,1990,8,12,76
23644633,Sybil Seely,1902,1,2,1984,6,26,82
6375636,Evelyn Selbie,1871,7,6,1950,12,7,79
4411422,Marian Seldes,1928,8,23,2014,10,6,86
69795,Selena,1971,4,16,1995,3,31,23
45297749,Almira Sessions,1888,9,16,1974,8,3,85
13859963,Billie Seward,1912,10,23,1982,3,20,69
32211649,Anne Seymour (actress),1909,9,11,1988,12,8,79
28681668,Clarine Seymour,1898,12,9,1920,4,25,21
39609342,Jane Seymour (Canadian actress),1893,3,24,1956,1,30,62
5232867,Ethel Shannon,1898,5,22,1951,7,10,53
3429112,Peggy Shannon,1907,1,10,1941,5,11,34
7075893,Reta Shaw,1912,9,13,1982,1,8,69
7378025,Victoria Shaw (actress),1935,5,25,1988,8,17,53
3859588,Wini Shaw,1907,2,25,1982,5,2,75
13032154,Joan Shawlee,1926,3,5,1987,3,22,61
2995203,Mildred Shay,1911,9,26,2005,10,15,94
61354,Norma Shearer,1902,8,11,1983,6,12,80
12511258,Barbara Sheldon,1912,11,24,2007,10,19,94
26423723,Kathryn Sheldon,1879,9,22,1975,12,25,96
4039203,Adrienne Shelly,1966,6,24,2006,11,1,40
25455779,Elaine Shepard,1913,4,2,1998,9,6,85
520789,Ann Sheridan,1915,2,21,1967,1,21,51
14561944,Gail Sheridan,1916,1,11,1982,9,17,66
7941955,Margaret Sheridan,1926,10,29,1982,5,1,55
4524262,Teri Shields,1933,8,1,2012,10,31,79
14782421,Marion Shilling,1910,12,3,2004,11,6,93
47349206,Gwynne Shipman,1909,11,8,2005,9,11,95
1419914,Nell Shipman,1892,10,25,1970,1,23,77
1237407,Anne Shirley (actress),1918,4,17,1993,7,4,75
2295300,Ann Shoemaker,1891,1,10,1978,9,18,87
445332,Dinah Shore,1916,2,29,1994,2,24,77
10689743,Elaine Shore,1929,3,4,2007,3,19,78
10316407,Dorothy Short,1915,6,29,1963,6,4,47
13810348,Gertrude Short,1902,4,6,1968,7,31,66
1497242,Ethel Shutta,1896,12,1,1976,2,5,79
1046971,Sylvia Sidney,1910,8,8,1999,7,1,88
193611,Jean Simmons,1929,1,31,2010,1,22,80
9582849,Ginny Simms,1913,5,13,1994,4,4,80
22381628,Hilda Simms,1918,4,15,1994,2,6,75
39056471,Jean Sincere,1919,8,16,2013,4,3,93
1163461,Madge Sinclair,1938,4,28,1995,12,20,57
10837128,Doris Singleton,1919,9,28,2012,6,26,92
368358,Penny Singleton,1908,9,15,2003,11,12,95
18093096,Vera Sisson,1891,7,31,1954,8,6,63
620815,Lilia Skala,1896,11,28,1994,12,18,98
15140911,Edna Skinner,1921,5,23,2003,8,8,82
1533605,Cornelia Otis Skinner,1899,5,30,1979,7,9,80
13841649,Marian Skinner,1880,1,8,1963,6,7,83
18162973,Barbara Slater (actress),1920,12,17,1997,10,14,76
5950449,Martha Sleeper,1910,6,24,1983,3,25,72
37666385,Mary Small,1922,5,10,2007,2,27,84
68335,Anna Nicole Smith,1967,11,28,2007,2,8,39
615307,Kate Smith,1907,5,1,1986,6,17,79
47594604,Mildred Joanne Smith,1921,5,16,2015,7,19,94
17708250,Patricia Smith (actress),1930,2,20,2011,1,2,80
14492265,Queenie Smith,1898,9,8,1978,8,5,79
6537942,Rainbeaux Smith,1955,6,6,2002,10,25,47
217821,Carrie Snodgress,1945,10,27,2004,4,1,58
7255263,Marguerite Snow,1889,9,9,1958,2,17,68
7194669,Leigh Snowden,1929,6,23,1982,5,16,52
297863,Brett Somers,1924,7,11,2007,9,15,83
34656768,Diane Sommerfield,1949,10,24,2001,3,9,51
577751,Gale Sondergaard,1899,2,15,1985,8,14,86
520895,Ann Sothern,1909,1,22,2001,3,15,92
17384656,Eve Southern,1898,10,24,1972,11,28,74
7179470,Fay Spain,1932,10,6,1983,5,8,50
3288349,Wendie Jo Sperber,1958,9,15,2005,11,29,47
27567731,Katherine Squire,1903,3,9,1995,3,29,92
2079601,Grace Stafford,1903,11,7,1992,3,17,88
2344243,Florence Stanley,1924,7,1,2003,10,3,79
210236,Kim Stanley,1925,2,11,2001,8,20,76
14569668,Louise Stanley,1915,1,28,1982,12,28,67
43331,Barbara Stanwyck,1907,7,16,1990,1,20,82
408481,Jean Stapleton,1923,1,19,2013,5,31,90
768228,Maureen Stapleton,1925,6,21,2006,3,13,80
4608634,Pauline Starke,1901,1,10,1976,2,3,75
26011177,Frances Starr,1886,6,6,1973,6,11,87
14277388,Vera Steadman,1900,6,23,1966,12,14,66
7275043,Myrtle Stedman,1883,3,3,1938,1,8,54
5706274,Karen Steele,1931,3,20,1988,3,12,56
5930113,Helen Stenborg,1925,1,24,2011,3,22,86
34263065,Leni Stengel,1901,9,21,1982,4,1,80
557496,Jan Sterling,1921,4,3,2004,3,26,82
14287732,Merta Sterling,1883,6,13,1944,3,14,60
11331244,Emily Stevens (actress),1882,2,27,1928,1,2,45
318233,Inger Stevens,1934,10,18,1970,4,30,35
3426562,K. T. Stevens,1919,7,20,1994,6,13,74
6004443,Kaye Stevens,1932,7,21,2011,12,28,79
3313764,Rise Stevens,1913,6,11,2013,3,20,99
47025217,Ruthelma Stevens,1903,10,23,1984,6,1,80
2836732,Anita Stewart,1895,2,7,1961,5,4,66
11057059,Elaine Stewart,1930,5,31,2011,6,27,81
14010016,Eleanor Stewart,1913,2,2,2007,7,4,94
47105261,Iva Stewart,1914,1,15,1985,3,6,71
35743574,Margie Stewart,1919,12,14,2012,4,26,92
4016644,Dorothy Stickney,1896,6,21,1998,6,2,101
11743031,Robin Stille,1961,11,24,1996,2,9,34
8119014,Linda Stirling,1921,10,11,1997,7,20,75
1880864,Shirley Stoler,1929,3,30,1999,2,17,69
6899772,Ruth Stonehouse,1892,9,28,1941,5,12,48
14716360,June Storey,1918,4,20,1991,12,18,73
165047,Gale Storm,1922,4,5,2009,6,27,87
2150208,Beatrice Straight,1914,8,2,2001,4,7,86
1727655,Susan Strasberg,1938,5,22,1999,1,21,60
983751,Marcia Strassman,1948,3,1,2014,10,24,66
5864864,Amzie Strickland,1919,1,10,2006,7,5,87
965956,Elaine Stritch,1925,2,2,2014,7,17,89
21542618,Barbara Stuart,1930,1,3,2011,5,15,81
528417,Gloria Stuart,1910,7,4,2010,9,26,100
23051122,Maxine Stuart,1918,6,28,2013,6,6,94
33098246,Randy Stuart,1924,10,24,1996,7,20,71
5915811,Madame Sul-Te-Wan,1873,3,7,1959,2,1,85
180977,Margaret Sullavan,1909,5,16,1960,1,1,50
14235066,Jean Sullivan,1923,5,26,2003,2,27,79
149561,Donna Summer,1948,12,31,2012,5,17,63
5994128,Hope Summers,1896,6,7,1979,6,22,83
18463012,Marion Sunshine,1894,5,15,1963,1,25,68
4687557,Valeska Suratt,1882,6,22,1962,7,2,80
300341,Jacqueline Susann,1918,8,20,1974,9,21,56
36000069,Carol Ann Susi,1952,2,2,2014,11,11,62
23792310,Dolores Sutton,1927,2,4,2009,5,11,82
171993,Gloria Swanson,1899,3,27,1983,4,4,84
17386792,Julia Swayne Gordon,1878,10,29,1933,5,28,54
1002152,Jennifer Syme,1972,12,7,2001,4,2,28
8766672,Joan Tabor,1932,9,16,1968,12,18,36
2400401,Gloria Talbott,1931,2,7,2000,9,19,69
4428161,Mabel Taliaferro,1887,5,21,1979,1,24,91
3184481,Natalie Talmadge,1896,4,29,1969,6,19,73
22740417,Betty Tanner,1916,2,5,1994,11,8,78
7047001,Rose Tapley,1881,6,30,1956,2,23,74
14787427,Harriette Tarler,1920,11,4,2001,11,18,81
1404540,Lilyan Tashman,1896,10,23,1934,3,21,37
44735,Sharon Tate,1943,1,24,1969,8,9,26
4266787,Clarice Taylor,1917,9,20,2011,5,30,93
42357,Elizabeth Taylor,1932,2,27,2011,3,23,79
1176054,Estelle Taylor,1894,5,20,1958,4,15,63
21250614,Joan Taylor,1929,8,18,2012,3,4,82
13155994,Lyle Tayo,1889,1,19,1971,5,2,82
17783023,Verree Teasdale,1903,3,15,1987,2,17,83
8312950,Irene Tedrow,1907,8,3,1995,3,10,87
9349638,Olive Tell,1894,9,27,1951,6,6,56
804602,Shirley Temple,1928,4,23,2014,2,10,85
42827071,Christopher Anne Templeton,1952,2,26,2011,2,15,58
2271599,Alice Terry,1899,7,29,1987,12,22,88
14177607,Ethel Grey Terry,1882,10,2,1931,6,1,48
46543988,Ethelind Terry,1899,8,14,1984,3,17,84
12514726,Sheila Terry (actress),1910,3,5,1957,1,19,46
8524343,Joan Tetzel,1921,6,21,1977,10,31,56
2303959,Phyllis Thaxter,1919,11,20,2012,8,14,92
2075721,Lorna Thayer,1919,8,16,2005,6,4,85
12913052,Rosemary Theby,1892,4,8,1973,11,10,81
197118,Lynne Thigpen,1948,12,22,2003,3,12,54
11419228,Larri Thomas,1932,1,23,2013,10,20,81
47139856,Lyn Thomas,1929,11,2,2004,8,26,74
2359687,Kay Thompson,1909,11,9,1998,7,2,88
4390048,Sada Thompson,1927,9,27,2011,5,4,83
6771078,Mary Thurman,1895,4,27,1925,12,22,30
6506125,Tedi Thurman,1923,6,23,2012,9,17,89
30110136,Carol Thurston,1920,9,27,1969,12,31,49
181349,Gene Tierney,1920,11,19,1991,11,6,70
10727642,Fay Tincher,1884,4,17,1983,10,11,99
11660179,Genevieve Tobin,1899,11,29,1995,7,31,95
453864,Thelma Todd,1906,7,29,1935,12,16,29
22306925,Judy Toll,1958,1,14,2002,5,2,44
25844526,Joan Tompkins,1915,7,9,2005,1,29,89
5516235,Raquel Torres,1908,11,11,1987,8,10,78
1371265,Audrey Totter,1917,12,20,2013,12,12,95
11500649,Aline Towne,1919,11,7,1996,2,2,76
7395041,Anna Townsend,1845,1,5,1923,9,11,78
28689423,Genevieve Townsend,1897,12,4,1927,5,1,29
5792015,Mary Ellen Trainor,1952,7,8,2015,5,20,62
609370,Thuy Trang,1973,12,14,2001,9,3,27
4912478,Doris Eaton Travis,1904,3,14,2010,5,11,106
10074619,June Travis,1914,8,7,2008,4,14,93
17163829,Dorothy Tree,1906,5,21,1992,2,13,85
32184926,Mary Treen,1907,3,27,1989,7,20,82
40272905,Barbara Trentham,1944,8,27,2013,8,2,68
362422,Claire Trevor,1910,3,8,2000,4,8,90
4699930,Michelle Triola Marvin,1932,11,13,2009,10,30,76
42585453,Sarah Truax,1872,2,12,1958,2,2,85
25185673,Mabel Trunnelle,1879,11,8,1981,4,20,101
264719,Sophie Tucker,1887,1,13,1966,2,9,79
190966,Barbara Turner (screenwriter),1936,7,14,2016,4,5,79
911896,Florence Turner,1885,1,6,1946,8,28,61
179105,Lana Turner,1921,2,8,1995,6,29,74
7337299,Helen Twelvetrees,1908,12,25,1958,2,13,49
797514,Judy Tyler,1932,10,9,1957,7,3,24
21630955,Ann Tyrrell,1909,2,6,1983,7,20,74
498054,Susan Tyrrell,1945,3,18,2012,6,16,67
6126034,Lenore Ulric,1892,7,21,1970,12,30,78
766070,Miyoshi Umeki,1929,5,8,2007,8,28,78
23072030,Misty Upham,1982,7,6,2014,10,5,32
4899290,Minerva Urecal,1894,9,22,1966,2,26,71
7983945,Sigrid Valdis,1935,9,21,2007,10,14,72
27104580,Virginia Vale,1920,5,20,2006,9,14,86
6685097,Vola Vale,1897,2,12,1970,10,17,73
39216786,Joan Valerie,1911,7,15,1983,1,30,71
2758374,Valda Valkyrien,1895,9,30,1956,10,22,61
6834934,Virginia Valli,1898,6,10,1968,9,24,70
7531476,Mabel Van Buren,1878,7,17,1947,11,4,69
766048,Jo Van Fleet,1915,12,29,1996,6,10,80
28367202,Dorothy Van,1928,1,10,2002,5,16,74
661884,Danitra Vance,1954,7,13,1994,8,21,40
346303,Vivian Vance,1909,7,26,1979,8,17,70
7060755,Evelyn Varden,1893,6,12,1958,7,11,65
8151073,Norma Varden,1898,1,20,1989,1,19,90
600291,Diane Varsi,1938,2,23,1992,11,19,54
6313334,Alberta Vaughn,1904,7,27,1992,4,26,87
269046,Lupe Velez,1906,7,18,1944,12,13,38
14513907,Evelyn Venable,1913,10,18,1993,11,15,80
9236221,Benay Venuta,1910,1,27,1995,9,1,85
391851,Vera-Ellen,1921,2,16,1981,8,30,60
55608,Gwen Verdon,1925,1,13,2000,10,18,75
20341049,Kaaren Verne,1918,4,6,1967,12,23,49
18024617,Agnes Vernon,1895,12,27,1948,2,21,52
13036558,Dorothy Vernon (actress),1875,11,11,1970,10,28,94
2242117,Irene Vernon,1922,1,16,1998,4,21,76
1063096,Virginia Vestoff,1939,12,9,1982,5,2,42
2807534,Martha Vickers,1925,5,28,1971,11,2,46
1891637,June Vincent,1920,7,17,2008,11,20,88
6406107,Helen Vinson,1907,9,17,1999,10,7,92
14715856,Victoria Vinton,1912,8,23,1980,6,12,67
2408087,Nedra Volz,1908,6,18,2003,1,20,94
20534668,Ernestine Wade,1906,8,7,1983,4,15,76
18372190,Wende Wagner,1941,12,6,1997,2,26,55
15502596,Marie Walcamp,1894,7,27,1936,11,17,42
1470908,Janet Waldo,1920,2,4,2016,6,12,96
7177813,Cheryl Walker,1918,8,1,1971,10,24,53
2325225,Helen Walker,1920,7,17,1968,3,10,47
2345819,June Walker,1900,6,14,1966,2,3,65
1097171,Kim Walker (actress),1968,6,19,2001,3,6,32
14543669,Lillian Walker,1887,4,21,1975,10,10,88
460464,Nancy Walker,1922,5,10,1992,3,25,69
14993567,Nella Walker,1886,3,6,1971,3,22,85
37037374,Geraldine Wall,1912,6,24,1970,6,22,57
2109665,Jean Wallace,1923,10,12,1990,2,14,66
113163,Marcia Wallace,1942,11,1,2013,10,25,70
19315444,May Wallace,1877,8,23,1938,12,11,61
1775542,Deborah Walley,1943,8,12,2001,5,10,57
20824558,Katherine Walsh (actress),1947,4,11,1970,10,7,23
9367319,Luana Walters,1912,7,22,1963,5,19,50
4616897,Gladys Walton,1903,4,13,1993,11,15,90
14198581,Carrie Clark Ward,1862,1,9,1926,2,6,64
13079854,Lucille Ward,1880,2,25,1952,8,8,72
15084697,Irene Ware,1910,11,6,1993,3,11,82
3214993,Katherine Warren,1905,7,12,1965,7,17,60
13464049,Lule Warrenton,1862,7,22,1932,5,14,69
1369938,Ruth Warrick,1916,6,29,2005,1,15,88
1482229,Fredi Washington,1903,12,23,1994,6,28,90
171252,Ethel Waters,1896,10,31,1977,9,1,80
371853,Kellie Waymire,1967,7,27,2003,11,13,36
6963577,Carol Wayne,1942,9,11,1985,1,13,42
14781443,Marjorie Weaver,1913,3,2,1994,10,1,81
27355749,Jane Webb,1925,8,13,2010,3,30,84
3344431,Lois Weber,1879,6,13,1939,11,13,60
14599568,Barbara Weeks (film actress),1913,7,4,2003,6,24,89
1131656,Virginia Weidler,1927,3,21,1968,7,1,41
20917898,Elisabeth Welch,1904,2,19,2003,7,15,99
16397534,Nancy Welford,1904,5,31,1991,9,30,87
6057815,Gwen Welles,1951,3,4,1993,10,13,42
33073862,Valerie Wellington,1959,11,14,1993,1,2,33
24408695,Dorothy Wellman,1913,11,25,2009,9,16,95
10291395,Pat Welsh (actress),1915,2,11,1995,1,26,79
20562814,Martha Wentworth,1889,6,2,1974,3,8,84
38160957,Barbara Werle,1928,10,6,2013,1,1,84
17247093,Billie West,1891,8,5,1967,6,7,75
14933978,Lillian West,1886,3,15,1970,4,23,84
173082,Mae West,1893,8,17,1980,11,22,87
24467169,Helen Westcott,1928,1,1,1998,3,17,70
12243752,Helen Westley,1875,3,28,1942,12,12,67
7432782,Nydia Westman,1902,2,19,1970,5,23,68
22752645,Joan Wheeler,1913,1,8,2001,12,20,88
21236154,Arleen Whelan,1914,9,1,1993,4,7,78
1027133,Alice White,1904,8,24,1983,2,19,78
27260203,Carolina White,1886,5,23,1961,10,5,75
15516230,Jane White,1922,10,30,2011,7,24,88
811392,Pearl White,1889,3,4,1938,8,4,49
16794555,Ruth White (actress),1914,4,24,1969,12,3,55
1397914,Thelma White,1910,12,4,2005,1,11,94
17909439,Claire Whitney,1890,5,6,1969,8,27,79
933669,Grace Lee Whitney,1930,4,1,2015,5,1,85
17414925,Helene Whitney,1914,7,4,1990,3,28,75
45083513,Josephine Whittell,1883,11,30,1961,6,1,77
1017034,Mary Wickes,1910,6,13,1995,10,22,85
5254341,Lynda Wiesmeier,1963,5,30,2012,12,16,49
2306851,Collin Wilcox (actress),1935,2,4,2009,10,14,74
14957375,Lois Wilde,1907,8,14,1995,2,16,87
46521056,Jan Wiley,1916,2,21,1993,5,26,77
10684748,Violet Wilkey,1903,1,10,1976,6,5,73
2080614,Kate Wilkinson,1916,10,25,1993,2,9,76
16883727,Jean Willes,1923,4,15,1989,1,3,65
26044028,Ada Williams (actress),1913,6,2,1975,8,12,62
24545784,Clara Williams,1888,5,3,1928,5,8,40
896498,Esther Williams,1921,8,8,2013,6,6,91
2702568,Kathlyn Williams,1879,5,31,1960,9,23,81
3773542,Lottie Williams,1874,1,20,1962,11,16,88
2411751,Vesta Williams,1957,12,1,2011,9,22,53
31781858,Beverly Wills,1933,6,7,1963,10,24,30
3541390,Ajita Wilson,1950,1,12,1987,5,26,37
14935247,Dorothy Wilson (actress),1909,11,14,1998,1,7,88
10458273,Elizabeth Wilson,1921,4,4,2015,5,9,94
2864530,Lois Wilson (actress),1894,6,28,1988,3,3,93
4021817,Marie Wilson (American actress),1916,8,19,1972,11,23,56
4517526,Yvette Wilson,1964,3,6,2012,6,14,48
4675824,Beatrice Winde,1924,1,5,2004,1,3,79
2249262,Claire Windsor,1892,4,14,1972,10,24,80
1571662,Marie Windsor,1919,12,11,2000,12,10,80
6806827,Toby Wing,1915,7,14,2001,3,22,85
838611,Gloria Winters,1931,11,28,2010,8,14,78
5965537,Marian Winters,1920,4,19,1978,11,3,58
187094,Shelley Winters,1920,8,18,2006,1,14,85
9055612,Jane Winton,1905,10,10,1959,9,22,53
30174157,Tina Wiseman,1965,9,26,2005,2,20,39
9793159,Isabel Withers,1896,1,20,1968,9,3,72
6082284,Cora Witherspoon,1890,1,5,1957,11,17,67
13036632,Dorothea Wolbert,1874,4,12,1958,9,15,84
25761780,Barbara Jean Wong,1924,3,3,1999,11,13,75
77390,Natalie Wood,1938,7,20,1981,11,29,43
859179,Peggy Wood,1892,2,9,1978,3,18,86
14947154,Joan Woodbury,1915,12,17,1989,2,22,73
47072266,Barbara Woodell,1910,5,25,1997,1,16,86
35510314,Pat Woodell,1944,7,12,2015,9,29,71
16288115,Lesley Woods,1910,8,22,2003,8,2,92
6422624,Irene Worth,1916,6,23,2002,3,9,85
18742451,Lillian Worth,1884,6,24,1952,2,23,67
10965,Fay Wray,1907,9,15,2004,8,8,96
5519892,J. Madison Wright Morris,1984,7,29,2006,7,21,21
181011,Teresa Wright,1918,10,27,2005,3,6,86
8100920,Maris Wrixon,1916,12,28,1999,10,16,82
594237,Jane Wyatt,1910,8,12,2006,10,20,96
